Distance_(microns),Gray_Value
22.9450,56.138
23.0100,60.801
23.0750,64.645
23.1400,62.223
23.2050,61.902
23.2700,58.701
23.3350,57.455
23.4000,59.625
23.4650,61.408
23.5300,61.753
23.5950,64.560
23.6600,68.586
23.7250,71.438
23.7900,72.706
23.8550,72.976
23.9200,70.349
23.9850,70.418
24.0500,68.707
24.1150,68.350
24.1800,67.211
24.2450,63.633
24.3100,58.067
24.3750,58.566
24.4400,58.481
24.5050,57.943
24.5700,57.149
24.6350,58.188
24.7000,56.900
24.7650,57.238
24.8300,59.176
24.8950,60.962
24.9600,63.033
25.0250,66.297
25.0900,71.232
25.1550,67.585
25.2200,70.810
25.2850,68.105
25.3500,64.389
25.4150,60.696
25.4800,56.259
25.5450,57.141
25.6100,56.986
25.6750,62.686
25.7400,70.236
25.8050,75.954
25.8700,83.313
25.9350,86.392
26.0000,87.479
26.0650,83.333
26.1300,82.560
26.1950,80.457
26.2600,76.975
26.3250,75.329
26.3900,74.473
26.4550,76.514
26.5200,81.082
26.5850,82.787
26.6500,79.318
26.7150,80.569
26.7800,82.420
26.8450,80.637
26.9100,78.421
26.9750,79.451
27.0400,81.008
27.1050,83.392
27.1700,82.865
27.2350,79.869
27.3000,75.207
27.3650,78.945
27.4300,81.219
27.4950,79.378
27.5600,83.027
27.6250,89.023
27.6900,89.981
27.7550,94.217
27.8200,90.499
27.8850,85.343
27.9500,84.869
28.0150,85.803
28.0800,84.484
28.1450,80.771
28.2100,81.603
28.2750,87.798
28.3400,93.638
28.4050,89.854
28.4700,90.603
28.5350,90.078
28.6000,91.688
28.6650,94.545
28.7300,99.587
28.7950,104.544
28.8600,108.731
28.9250,112.056
28.9900,115.687
29.0550,119.897
29.1200,118.629
29.1850,112.999
29.2500,104.844
29.3150,100.369
29.3800,95.061
29.4450,92.543
29.5100,88.182
29.5750,83.059
29.6400,78.275
29.7050,75.273
29.7700,74.203
29.8350,74.919
29.9000,79.409
29.9650,80.422
30.0300,82.212
30.0950,80.069
30.1600,78.950
30.2250,80.130
30.2900,84.938
30.3550,94.315
30.4200,100.982
30.4850,105.334
30.5500,110.838
30.6150,113.585
30.6800,112.689
30.7450,115.047
30.8100,119.870
30.8750,120.439
30.9400,123.329
31.0050,114.905
31.0700,106.560
31.1350,101.975
31.2000,100.042
31.2650,103.257
31.3300,112.170
31.3950,122.401
31.4600,127.187
31.5250,136.062
31.5900,137.435
31.6550,138.464
31.7200,143.311
31.7850,145.917
31.8500,149.848
31.9150,148.250
31.9800,151.207
32.0450,149.036
32.1100,142.541
32.1750,139.282
32.2400,138.863
32.3050,142.497
32.3700,149.235
32.4350,152.469
32.5000,159.452
32.5650,164.929
32.6300,161.880
32.6950,166.092
32.7600,169.139
32.8250,175.304
32.8900,182.707
32.9550,183.793
33.0200,185.526
33.0850,182.691
33.1500,180.696
33.2150,175.681
33.2800,179.073
33.3450,186.404
33.4100,191.559
33.4750,195.367
33.5400,191.261
33.6050,192.811
33.6700,191.340
33.7350,181.880
33.8000,175.821
33.8650,171.074
33.9300,170.645
33.9950,165.458
34.0600,164.135
34.1250,166.780
34.1900,165.982
34.2550,163.406
34.3200,159.484
34.3850,165.913
34.4500,163.366
34.5150,161.507
34.5800,158.726
34.6450,154.815
34.7100,154.444
34.7750,155.149
34.8400,152.861
34.9050,151.914
34.9700,151.586
35.0350,156.466
35.1000,158.406
35.1650,161.394
35.2300,163.311
35.2950,163.661
35.3600,159.627
35.4250,158.831
35.4900,161.898
35.5550,159.768
35.6200,154.790
35.6850,148.711
35.7500,146.852
35.8150,149.940
35.8800,149.244
35.9450,148.737
36.0100,142.395
36.0750,139.269
36.1400,141.472
36.2050,147.378
36.2700,148.665
36.3350,148.508
36.4000,144.539
36.4650,141.970
36.5300,138.923
36.5950,138.087
36.6600,137.144
36.7250,136.563
36.7900,136.170
36.8550,143.172
36.9200,148.369
36.9850,157.891
37.0500,169.112
37.1150,174.106
37.1800,179.024
37.2450,184.416
37.3100,183.799
37.3750,183.022
37.4400,183.180
37.5050,170.552
37.5700,162.405
37.6350,158.778
37.7000,149.549
37.7650,139.540
37.8300,130.175
37.8950,122.779
37.9600,115.716
38.0250,115.292
38.0900,111.929
38.1550,110.028
38.2200,108.899
38.2850,102.346
38.3500,99.729
38.4150,97.527
38.4800,93.854
38.5450,86.333
38.6100,83.711
38.6750,81.856
38.7400,83.366
38.8050,85.604
38.8700,86.527
38.9350,87.757
39.0000,92.628
39.0650,93.470
39.1300,95.711
39.1950,100.813
39.2600,104.915
39.3250,104.588
39.3900,96.469
39.4550,91.716
39.5200,87.721
39.5850,87.218
39.6500,91.545
39.7150,96.072
39.7800,89.719
39.8450,84.816
39.9100,78.092
39.9750,70.686
40.0400,64.915
40.1050,64.958
40.1700,66.897
40.2350,72.159
40.3000,75.046
40.3650,69.724
40.4300,68.590
40.4950,72.883
40.5600,78.586
40.6250,86.490
40.6900,90.809
40.7550,94.961
40.8200,96.789
40.8850,95.585
40.9500,95.075
41.0150,96.269
41.0800,95.868
41.1450,92.984
41.2100,84.256
41.2750,82.692
41.3400,85.032
41.4050,85.755
41.4700,84.621
41.5350,88.791
41.6000,88.701
41.6650,92.037
41.7300,94.014
41.7950,90.224
41.8600,85.136
41.9250,84.214
41.9900,82.904
42.0550,83.405
42.1200,79.522
42.1850,80.155
42.2500,79.876
42.3150,79.888
42.3800,84.580
42.4450,86.701
42.5100,88.228
42.5750,86.532
42.6400,85.804
42.7050,81.789
42.7700,78.271
42.8350,80.743
42.9000,79.035
42.9650,76.535
43.0300,75.032
43.0950,72.883
43.1600,72.634
43.2250,74.710
43.2900,78.809
43.3550,80.842
43.4200,83.775
43.4850,85.531
43.5500,85.570
43.6150,81.708
43.6800,74.394
43.7450,64.484
43.8100,58.676
43.8750,52.196
43.9400,48.252
44.0050,47.355
44.0700,47.718
44.1350,47.292
44.2000,46.419
44.2650,47.712
44.3300,51.694
44.3950,53.119
44.4600,53.857
44.5250,53.640
44.5900,53.774
44.6550,56.506
44.7200,55.152
44.7850,57.104
44.8500,59.995
44.9150,66.661
44.9800,75.420
45.0450,85.978
45.1100,94.060
45.1750,98.179
45.2400,93.893
45.3050,87.788
45.3700,81.298
45.4350,79.316
45.5000,75.683
45.5650,72.236
45.6300,73.060
45.6950,70.537
45.7600,65.725
45.8250,64.560
45.8900,66.244
45.9550,65.128
46.0200,66.509
46.0850,68.775
46.1500,75.237
46.2150,80.796
46.2800,85.907
46.3450,87.805
46.4100,91.004
46.4750,89.893
46.5400,88.275
46.6050,86.918
46.6700,88.660
46.7350,88.987
46.8000,86.245
46.8650,87.276
46.9300,87.485
46.9950,84.830
47.0600,82.235
47.1250,81.233
47.1900,81.706
47.2550,78.401
47.3200,74.230
47.3850,73.402
47.4500,73.879
47.5150,72.307
47.5800,73.269
47.6450,76.917
47.7100,78.357
47.7750,78.879
47.8400,77.756
47.9050,78.784
47.9700,74.680
48.0350,70.137
48.1000,67.537
48.1650,66.996
48.2300,66.322
48.2950,66.932
48.3600,68.485
48.4250,73.414
48.4900,75.830
48.5550,74.740
48.6200,73.370
48.6850,72.166
48.7500,73.072
48.8150,75.598
48.8800,79.689
48.9450,83.360
49.0100,85.398
49.0750,91.255
49.1400,93.436
49.2050,91.960
49.2700,87.537
49.3350,84.147
49.4000,80.250
49.4650,72.177
49.5300,65.931
49.5950,62.100
49.6600,61.066
49.7250,57.127
49.7900,53.228
49.8550,51.379
49.9200,50.847
49.9850,51.213
50.0500,48.164
50.1150,48.367
50.1800,47.280
50.2450,49.066
50.3100,52.017
50.3750,58.478
50.4400,65.548
50.5050,71.079
50.5700,72.809
50.6350,75.486
50.7000,76.726
50.7650,80.488
50.8300,80.658
50.8950,82.030
50.9600,85.342
51.0250,84.192
51.0900,81.474
51.1550,81.339
51.2200,80.016
51.2850,78.495
51.3500,73.671
51.4150,70.528
51.4800,74.037
51.5450,75.056
51.6100,78.324
51.6750,81.032
51.7400,77.651
51.8050,75.956
51.8700,70.499
51.9350,65.176
52.0000,61.564
52.0650,61.157
52.1300,61.847
52.1950,68.875
52.2600,75.682
52.3250,86.600
52.3900,92.636
52.4550,94.796
52.5200,95.968
52.5850,95.737
52.6500,92.983
52.7150,91.227
52.7800,90.224
52.8450,88.125
52.9100,85.555
52.9750,87.825
53.0400,93.413
53.1050,99.851
53.1700,106.726
53.2350,112.437
53.3000,121.536
53.3650,131.967
53.4300,154.847
53.4950,168.420
53.5600,178.472
53.6250,182.921
53.6900,178.400
53.7550,178.996
53.8200,174.350
53.8850,171.234
53.9500,163.100
54.0150,153.180
54.0800,144.947
54.1450,133.005
54.2100,131.106
54.2750,128.100
54.3400,126.959
54.4050,128.888
54.4700,126.326
54.5350,122.285
54.6000,122.721
54.6650,118.518
54.7300,116.337
54.7950,114.173
54.8600,117.019
54.9250,119.058
54.9900,115.815
55.0550,120.617
55.1200,124.742
55.1850,124.162
55.2500,131.080
55.3150,138.050
55.3800,142.937
55.4450,143.227
55.5100,143.781
55.5750,143.831
55.6400,146.985
55.7050,150.720
55.7700,149.038
55.8350,145.494
55.9000,145.245
55.9650,142.571
56.0300,140.724
56.0950,145.329
56.1600,153.675
56.2250,155.610
56.2900,157.586
56.3550,158.323
56.4200,155.582
56.4850,155.153
56.5500,156.647
56.6150,148.328
56.6800,143.019
56.7450,138.388
56.8100,131.175
56.8750,124.341
56.9400,113.502
57.0050,104.061
57.0700,96.445
57.1350,92.515
57.2000,98.760
57.2650,104.816
57.3300,116.749
57.3950,125.820
57.4600,138.651
57.5250,144.093
57.5900,148.472
57.6550,152.464
57.7200,150.969
57.7850,149.320
57.8500,147.585
57.9150,139.087
57.9800,138.635
58.0450,137.620
58.1100,133.719
58.1750,133.711
58.2400,130.674
58.3050,131.417
58.3700,140.673
58.4350,148.286
58.5000,153.712
58.5650,161.864
58.6300,158.228
58.6950,152.817
58.7600,147.102
58.8250,143.388
58.8900,139.658
58.9550,131.434
59.0200,125.191
59.0850,126.077
59.1500,129.509
59.2150,135.105
59.2800,144.787
59.3450,153.263
59.4100,161.126
59.4750,168.860
59.5400,177.894
59.6050,179.265
59.6700,182.587
59.7350,185.057
59.8000,187.533
59.8650,180.462
59.9300,168.933
59.9950,162.907
60.0600,157.059
60.1250,152.393
60.1900,147.836
60.2550,145.869
60.3200,149.795
60.3850,147.092
60.4500,144.868
60.5150,141.428
60.5800,141.512
60.6450,144.843
60.7100,149.128
60.7750,150.429
60.8400,154.586
60.9050,155.645
60.9700,155.091
61.0350,157.634
61.1000,159.515
61.1650,156.373
61.2300,155.464
61.2950,158.866
61.3600,160.859
61.4250,158.200
61.4900,152.069
61.5550,149.652
61.6200,146.982
61.6850,147.361
61.7500,148.010
61.8150,148.025
61.8800,148.608
61.9450,151.667
62.0100,160.967
62.0750,161.811
62.1400,160.833
62.2050,165.063
62.2700,167.458
62.3350,165.958
62.4000,168.945
62.4650,163.102
62.5300,158.409
62.5950,153.751
62.6600,158.614
62.7250,161.068
62.7900,153.617
62.8550,155.122
62.9200,155.629
62.9850,148.974
63.0500,143.489
63.1150,143.632
63.1800,146.283
63.2450,150.570
63.3100,152.566
63.3750,153.554
63.4400,161.181
63.5050,163.211
63.5700,165.190
63.6350,168.286
63.7000,171.602
63.7650,169.987
63.8300,168.323
63.8950,164.511
63.9600,159.398
64.0250,152.316
64.0900,148.426
64.1550,143.291
64.2200,142.785
64.2850,139.406
64.3500,140.495
64.4150,146.975
64.4800,154.404
64.5450,154.222
64.6100,155.876
64.6750,160.741
64.7400,163.708
64.8050,162.057
64.8700,163.144
64.9350,162.438
65.0000,161.598
65.0650,160.842
65.1300,161.970
65.1950,161.783
65.2600,160.321
65.3250,152.506
65.3900,149.937
65.4550,151.375
65.5200,151.512
65.5850,148.634
65.6500,153.831
65.7150,155.707
65.7800,160.299
65.8450,164.170
65.9100,165.384
65.9750,166.707
66.0400,165.723
66.1050,163.434
66.1700,164.607
66.2350,164.993
66.3000,165.101
66.3650,162.848
66.4300,168.905
66.4950,166.680
66.5600,163.444
66.6250,164.594
66.6900,164.124
66.7550,154.347
66.8200,151.874
66.8850,148.724
66.9500,148.058
67.0150,146.872
67.0800,141.289
67.1450,140.161
67.2100,133.723
67.2750,121.021
67.3400,121.300
67.4050,126.942
67.4700,132.787
67.5350,142.928
67.6000,152.690
67.6650,149.911
67.7300,150.951
67.7950,150.690
67.8600,151.854
67.9250,153.671
67.9900,159.966
68.0550,162.430
68.1200,157.709
68.1850,156.611
68.2500,152.600
68.3150,150.871
68.3800,149.496
68.4450,156.467
68.5100,161.953
68.5750,161.962
68.6400,161.712
68.7050,162.754
68.7700,158.913
68.8350,157.574
68.9000,165.437
68.9650,167.708
69.0300,162.598
69.0950,160.026
69.1600,159.310
69.2250,155.761
69.2900,160.384
69.3550,157.198
69.4200,151.701
69.4850,152.759
69.5500,156.800
69.6150,155.527
69.6800,157.549
69.7450,157.358
69.8100,153.735
69.8750,153.354
69.9400,151.304
70.0050,151.696
70.0700,154.463
70.1350,155.590
70.2000,151.517
70.2650,152.428
70.3300,157.104
70.3950,161.365
70.4600,162.798
70.5250,164.315
70.5900,167.710
70.6550,170.577
70.7200,173.549
70.7850,177.374
70.8500,179.261
70.9150,176.329
70.9800,175.637
71.0450,177.408
71.1100,175.721
71.1750,180.207
71.2400,178.426
71.3050,178.321
71.3700,177.778
71.4350,176.570
71.5000,169.731
71.5650,169.588
71.6300,163.547
71.6950,162.039
71.7600,163.862
71.8250,162.276
71.8900,166.045
71.9550,167.902
72.0200,169.095
72.0850,171.290
72.1500,167.405
72.2150,168.452
72.2800,172.990
72.3450,181.397
72.4100,182.360
72.4750,183.192
72.5400,183.602
72.6050,178.812
72.6700,177.439
72.7350,178.681
72.8000,178.415
72.8650,179.094
72.9300,177.321
72.9950,183.396
73.0600,184.012
73.1250,181.517
73.1900,181.007
73.2550,176.133
73.3200,171.016
73.3850,171.628
73.4500,172.967
73.5150,174.180
73.5800,170.498
73.6450,166.596
73.7100,167.450
73.7750,166.573
73.8400,169.043
73.9050,170.210
73.9700,164.846
74.0350,161.733
74.1000,166.239
74.1650,162.978
74.2300,164.834
74.2950,170.978
74.3600,166.757
74.4250,166.868
74.4900,170.529
74.5550,177.870
74.6200,177.001
74.6850,177.395
74.7500,179.606
74.8150,174.010
74.8800,169.822
74.9450,173.480
75.0100,177.692
75.0750,178.917
75.1400,179.671
75.2050,180.351
75.2700,183.646
75.3350,180.783
75.4000,180.722
75.4650,179.144
75.5300,175.992
75.5950,168.808
75.6600,164.722
75.7250,158.203
75.7900,155.563
75.8550,160.264
75.9200,168.340
75.9850,169.410
76.0500,173.509
76.1150,174.658
76.1800,181.947
76.2450,181.661
76.3100,177.638
76.3750,175.355
76.4400,180.860
76.5050,180.154
76.5700,183.822
76.6350,184.454
76.7000,177.752
76.7650,178.518
76.8300,181.859
76.8950,182.081
76.9600,180.007
77.0250,175.332
77.0900,177.988
77.1550,172.870
77.2200,166.338
77.2850,159.664
77.3500,154.597
77.4150,154.621
77.4800,151.327
77.5450,147.705
77.6100,150.965
77.6750,149.968
77.7400,143.546
77.8050,144.548
77.8700,147.973
77.9350,154.852
78.0000,157.448
78.0650,156.200
78.1300,154.558
78.1950,156.451
78.2600,159.924
78.3250,157.625
78.3900,152.526
78.4550,148.585
78.5200,146.626
78.5850,145.681
78.6500,147.475
78.7150,148.271
78.7800,151.762
78.8450,150.470
78.9100,152.170
78.9750,155.732
79.0400,161.343
79.1050,161.700
79.1700,167.954
79.2350,174.952
79.3000,173.402
79.3650,172.268
79.4300,172.921
79.4950,176.126
79.5600,176.200
79.6250,175.724
79.6900,177.956
79.7550,176.365
79.8200,176.407
79.8850,172.710
79.9500,169.120
80.0150,170.020
80.0800,172.982
80.1450,174.865
80.2100,173.273
80.2750,169.064
80.3400,165.772
80.4050,170.733
80.4700,172.826
80.5350,166.726
80.6000,165.400
80.6650,172.711
80.7300,168.871
80.7950,159.652
80.8600,161.867
80.9250,165.878
80.9900,164.670
81.0550,165.343
81.1200,170.256
81.1850,168.166
81.2500,169.361
81.3150,168.693
81.3800,168.362
81.4450,167.180
81.5100,167.374
81.5750,163.640
81.6400,160.999
81.7050,166.042
