Distance_(microns),Gray_Value
22.945,139.0000
23.010,139.0000
23.075,139.0000
23.140,139.0000
23.205,139.0000
23.270,138.7309
23.335,138.1148
23.400,138.0000
23.465,138.0000
23.530,137.9703
23.595,137.4063
23.660,137.0193
23.725,136.9283
23.790,136.5109
23.855,136.0550
23.920,135.5626
23.985,134.9188
24.050,134.2086
24.115,133.5092
24.180,132.7071
24.245,131.9100
24.310,130.8235
24.375,129.8696
24.440,128.9389
24.505,127.9172
24.570,126.8877
24.635,125.8377
24.700,124.7878
24.765,123.7379
24.830,122.7358
24.895,121.9298
24.960,121.0658
25.025,120.3312
25.090,119.5756
25.155,118.8384
25.220,117.9022
25.285,117.1555
25.350,116.5411
25.415,115.7810
25.480,115.0343
25.545,114.4600
25.610,113.9553
25.675,113.3822
25.740,112.9882
25.805,112.4582
25.870,112.0431
25.935,111.7042
26.000,111.2281
26.065,110.9919
26.130,110.7288
26.195,110.3627
26.260,109.7787
26.325,109.2716
26.390,108.5684
26.455,107.7176
26.520,106.7790
26.585,106.1886
26.650,105.4679
26.715,104.6258
26.780,103.8295
26.845,103.1616
26.910,102.6404
26.975,101.9921
27.040,101.5753
27.105,101.0456
27.170,100.3913
27.235,99.7339
27.300,99.1314
27.365,98.6289
27.430,98.0291
27.495,97.2692
27.560,96.8414
27.625,96.3099
27.690,95.8538
27.755,95.2450
27.820,94.7620
27.885,94.1336
27.950,93.4665
28.015,93.1192
28.080,92.5890
28.145,92.0819
28.210,91.6110
28.275,91.2465
28.340,90.9020
28.405,90.2108
28.470,89.8949
28.535,89.1824
28.600,88.9538
28.665,88.3220
28.730,87.9869
28.795,87.5514
28.860,87.0866
28.925,86.9831
28.990,86.5338
29.055,86.2230
29.120,85.9918
29.185,85.3714
29.250,85.0000
29.315,84.9953
29.380,84.5404
29.445,84.0000
29.510,83.9606
29.575,83.2587
29.640,83.0000
29.705,82.9554
29.770,82.1968
29.835,82.0000
29.900,81.9864
29.965,81.3516
30.030,81.0000
30.095,81.0000
30.160,81.0000
30.225,80.7526
30.290,80.0179
30.355,80.0000
30.420,80.0000
30.485,80.0000
30.550,80.0000
30.615,79.9409
30.680,79.0566
30.745,79.0000
30.810,79.0000
30.875,79.0000
30.940,78.9463
31.005,78.0642
31.070,78.0000
31.135,78.0000
31.200,77.9835
31.265,77.1671
31.330,77.0000
31.395,77.0000
31.460,76.5808
31.525,76.0062
31.590,76.0000
31.655,75.5261
31.720,75.1418
31.785,75.0000
31.850,75.0000
31.915,75.0000
31.980,75.0000
32.045,75.0000
32.110,74.9940
32.175,75.0000
32.240,75.0000
32.305,75.0013
32.370,75.1134
32.435,75.0853
32.500,75.0571
32.565,75.2731
32.630,75.4696
32.695,75.6649
32.760,75.8614
32.825,75.9212
32.890,75.8931
32.955,75.8650
33.020,75.9350
33.085,76.0000
33.150,76.0000
33.215,76.2280
33.280,76.7640
33.345,77.0000
33.410,77.0000
33.475,77.7260
33.540,78.0000
33.605,78.0000
33.670,78.0000
33.735,78.0000
33.800,78.0000
33.865,78.6879
33.930,79.0000
33.995,79.0000
34.060,79.0000
34.125,79.0000
34.190,79.0000
34.255,79.2385
34.320,79.8686
34.385,80.0000
34.450,80.0000
34.515,80.1489
34.580,80.7950
34.645,81.0000
34.710,81.1893
34.775,81.8211
34.840,82.0000
34.905,82.3859
34.970,82.9401
35.035,83.1202
35.100,83.7493
35.165,84.0359
35.230,84.3694
35.295,84.9460
35.360,85.2896
35.425,85.8465
35.490,86.3451
35.555,86.6644
35.620,87.0651
35.685,87.4627
35.750,87.6925
35.815,88.0805
35.880,88.5777
35.945,89.1742
36.010,90.0419
36.075,90.6859
36.140,91.5080
36.205,92.5605
36.270,93.7760
36.335,95.0884
36.400,96.4171
36.465,97.7481
36.530,98.8355
36.595,99.9358
36.660,101.1391
36.725,102.4890
36.790,104.5025
36.855,106.6329
36.920,108.9804
36.985,111.2968
37.050,113.9541
37.115,116.6569
37.180,119.3343
37.245,122.4890
37.310,125.2378
37.375,128.4038
37.440,132.8338
37.505,137.0319
37.570,140.2838
37.635,142.2757
37.700,143.3128
37.765,144.3064
37.830,145.2999
37.895,146.0000
37.960,146.2874
38.025,147.0000
38.090,147.0000
38.155,147.2203
38.220,147.9535
38.285,148.0000
38.350,148.0000
38.415,148.0000
38.480,148.0000
38.545,148.0000
38.610,148.0000
38.675,148.0000
38.740,148.0000
38.805,148.0000
38.870,148.0000
38.935,148.0000
39.000,148.0000
39.065,148.0000
39.130,147.9998
39.195,147.9050
