Distance_(microns),Gray_Value
20.6700,40.2528
20.7350,39.8120
20.8000,39.4656
20.8650,39.2494
20.9300,39.0000
20.9950,39.0000
21.0600,39.1046
21.1250,39.5972
21.1900,39.6396
21.2550,39.4666
21.3200,39.6085
21.3850,39.7449
21.4500,39.7477
21.5150,39.8469
21.5800,40.1891
21.6450,40.2000
21.7100,40.5060
21.7750,40.9291
21.8400,41.5051
21.9050,42.0223
21.9700,42.0577
22.0350,41.8192
22.1000,42.1534
22.1650,42.5230
22.2300,41.9633
22.2950,41.6238
22.3600,41.4740
22.4250,41.1435
22.4900,40.8363
22.5550,40.6398
22.6200,40.2089
22.6850,39.9915
22.7500,39.5614
22.8150,39.0094
22.8800,38.9744
22.9450,38.6902
23.0100,38.2643
23.0750,38.0685
23.1400,38.0079
23.2050,38.0758
23.2700,38.1890
23.3350,38.0390
23.4000,38.2237
23.4650,38.0065
23.5300,37.9703
23.5950,38.1855
23.6600,38.6057
23.7250,39.0145
23.7900,39.1370
23.8550,39.4883
23.9200,39.2407
23.9850,39.2132
24.0500,39.4420
24.1150,39.8317
24.1800,39.3656
24.2450,39.5944
24.3100,39.8117
24.3750,39.9375
24.4400,39.8206
24.5050,39.6352
24.5700,39.3819
24.6350,39.4193
24.7000,39.9144
24.7650,40.2221
24.8300,39.8189
24.8950,39.6814
24.9600,39.8108
25.0250,40.3218
25.0900,40.7602
25.1550,40.8496
25.2200,40.6928
25.2850,40.2785
25.3500,40.5263
25.4150,41.2334
25.4800,41.5156
25.5450,41.5759
25.6100,41.5795
25.6750,41.6730
25.7400,41.9006
25.8050,42.2676
25.8700,41.6117
25.9350,41.0508
26.0000,41.2039
26.0650,40.6855
26.1300,40.2939
26.1950,39.3835
26.2600,38.4186
26.3250,38.2020
26.3900,38.0000
26.4550,38.1259
26.5200,38.2722
26.5850,38.2289
26.6500,37.5491
26.7150,36.9753
26.7800,36.4183
26.8450,36.4136
26.9100,36.4938
26.9750,36.4351
27.0400,35.9963
27.1050,35.6897
27.1700,35.6907
27.2350,35.5725
27.3000,35.1545
27.3650,35.3367
27.4300,35.6569
27.4950,35.9263
27.5600,36.1527
27.6250,35.8171
27.6900,35.5360
27.7550,35.3258
27.8200,34.5750
27.8850,33.9649
27.9500,34.4416
28.0150,34.5917
28.0800,33.8785
28.1450,33.6446
28.2100,33.4312
28.2750,33.2968
28.3400,33.0472
28.4050,32.5447
28.4700,32.3201
28.5350,32.2469
28.6000,32.1501
28.6650,31.2163
28.7300,30.4450
28.7950,30.1278
28.8600,30.7852
28.9250,31.7804
28.9900,32.9325
29.0550,33.5666
29.1200,34.6617
29.1850,36.1954
29.2500,38.1300
29.3150,40.9135
29.3800,44.1313
29.4450,46.9146
29.5100,48.1304
29.5750,47.1721
29.6400,45.4175
29.7050,42.2926
29.7700,38.8607
29.8350,35.0875
29.9000,32.8303
29.9650,32.3448
30.0300,33.7109
30.0950,36.7916
30.1600,40.7622
30.2250,42.7408
30.2900,42.8646
30.3550,41.3460
30.4200,38.1212
30.4850,35.3016
30.5500,33.6478
30.6150,34.0891
30.6800,35.4143
30.7450,36.2368
30.8100,36.9261
30.8750,37.1393
30.9400,38.2216
31.0050,39.2334
31.0700,39.6523
31.1350,39.5084
31.2000,38.7797
31.2650,37.5414
31.3300,36.2949
31.3950,35.9903
31.4600,37.4910
31.5250,39.7019
31.5900,41.3445
31.6550,41.8985
31.7200,41.5748
31.7850,39.9216
31.8500,37.7012
31.9150,35.7937
31.9800,34.8989
32.0450,34.3470
32.1100,35.6262
32.1750,37.4939
32.2400,39.5622
32.3050,41.6643
32.3700,42.7724
32.4350,42.6462
32.5000,41.9025
32.5650,40.9855
32.6300,39.3016
32.6950,38.3377
32.7600,38.5281
32.8250,40.1437
32.8900,42.8727
32.9550,45.3421
33.0200,47.5578
33.0850,49.5744
33.1500,49.8708
33.2150,48.5322
33.2800,45.8023
33.3450,41.7357
33.4100,38.0485
33.4750,35.8611
33.5400,34.8490
33.6050,34.7844
33.6700,35.2299
33.7350,35.8763
33.8000,35.5602
33.8650,34.7240
33.9300,34.4589
33.9950,33.9767
34.0600,34.7539
34.1250,36.4113
34.1900,38.8188
34.2550,41.4974
34.3200,43.7067
34.3850,45.0966
34.4500,45.5049
34.5150,46.4421
34.5800,47.1886
34.6450,47.1367
34.7100,46.1733
34.7750,44.9975
34.8400,43.7194
34.9050,43.2290
34.9700,43.5931
35.0350,45.4788
35.1000,47.7964
35.1650,49.3938
35.2300,50.6004
35.2950,50.1921
35.3600,49.0152
35.4250,48.0324
35.4900,47.2340
35.5550,46.9254
35.6200,47.4673
35.6850,48.3882
35.7500,49.4599
35.8150,49.3814
35.8800,48.5020
35.9450,47.1996
36.0100,46.6160
36.0750,47.2073
36.1400,49.0960
36.2050,49.4982
36.2700,49.6081
36.3350,49.4500
36.4000,47.6466
36.4650,45.8461
36.5300,45.1922
36.5950,44.4919
36.6600,44.4884
36.7250,44.2635
36.7900,43.6713
36.8550,42.0682
36.9200,40.4898
36.9850,39.2697
37.0500,38.7873
37.1150,39.8980
37.1800,42.0261
37.2450,44.0810
37.3100,45.3382
37.3750,45.4538
37.4400,44.8427
37.5050,42.8976
37.5700,41.0538
37.6350,39.3503
37.7000,37.9589
37.7650,36.8102
37.8300,36.0026
37.8950,36.6945
37.9600,38.0863
38.0250,38.9959
38.0900,39.9375
38.1550,40.4817
38.2200,39.1832
38.2850,37.1796
38.3500,34.4008
38.4150,32.7745
38.4800,32.2787
38.5450,32.5547
38.6100,34.0036
38.6750,36.0860
38.7400,37.8450
38.8050,37.7189
38.8700,34.7914
38.9350,29.7453
39.0000,24.5885
39.0650,21.2353
39.1300,21.1683
39.1950,23.9201
39.2600,29.4179
39.3250,36.3629
39.3900,44.4232
39.4550,52.3662
39.5200,56.5745
39.5850,56.0373
39.6500,52.2251
39.7150,46.5446
39.7800,42.2273
39.8450,39.6291
39.9100,38.0233
39.9750,36.5820
40.0400,35.0827
40.1050,34.1616
40.1700,33.1581
40.2350,33.0001
40.3000,33.4284
40.3650,33.5226
40.4300,32.8974
40.4950,32.7234
40.5600,33.5686
40.6250,34.9835
40.6900,36.7747
40.7550,38.6922
40.8200,40.2376
40.8850,41.2182
40.9500,40.6631
41.0150,40.2628
41.0800,40.3879
41.1450,40.2812
41.2100,39.6339
41.2750,38.2731
41.3400,37.5582
41.4050,37.3678
41.4700,37.7402
41.5350,38.1942
41.6000,38.5435
41.6650,38.3781
41.7300,38.0156
41.7950,36.9946
41.8600,35.5712
41.9250,34.6845
41.9900,34.7619
42.0550,35.2723
42.1200,36.1395
42.1850,37.2290
42.2500,37.7604
42.3150,38.2029
42.3800,38.7540
42.4450,39.6884
42.5100,41.1340
42.5750,43.1840
42.6400,45.3685
42.7050,46.6007
42.7700,45.7532
42.8350,43.2488
42.9000,40.4686
42.9650,38.3576
43.0300,37.6264
43.0950,38.4817
43.1600,39.3001
43.2250,38.9605
43.2900,38.7235
43.3550,37.4493
43.4200,36.0718
43.4850,35.3034
43.5500,35.5029
43.6150,35.8963
43.6800,36.4950
43.7450,37.1982
43.8100,37.0131
43.8750,37.2704
43.9400,38.3897
44.0050,39.0209
44.0700,39.4851
44.1350,39.4762
44.2000,39.5166
44.2650,39.5187
44.3300,41.1245
44.3950,43.7590
44.4600,46.4757
44.5250,49.2650
44.5900,51.3409
44.6550,52.5798
44.7200,52.3796
44.7850,50.8947
44.8500,47.2415
44.9150,43.7353
44.9800,40.2420
45.0450,37.7396
45.1100,35.8388
45.1750,34.9452
45.2400,34.2012
45.3050,34.0014
45.3700,32.9509
45.4350,31.7066
45.5000,30.4943
45.5650,29.5771
45.6300,29.2630
45.6950,30.3410
45.7600,32.1217
